rediscovery_C(=Cc1ccccc1)c1ccccc1_mean,rediscovery_C(=Cc1ccccc1)c1ccccc1_med,rediscovery_C(=Cc1ccccc1)c1ccccc1_min,rediscovery_C(=Cc1ccccc1)c1ccccc1_max,rediscovery_C(=Cc1ccccc1)c1ccccc1_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.05211181584279721,0.0531015037593985,0.0,0.2545454545454545,0.030472501523385397,0.05211181584279721,0.0531015037593985,0.0,0.2545454545454545,0.030472501523385397,445,10,0.9114029407501221,0,0,5,0,0,0,0,0
0.05268983940156607,0.054058441558441556,0.0,0.2545454545454545,0.03057922331592106,0.05268983940156607,0.054058441558441556,0.0,0.2545454545454545,0.03057922331592106,455,10,0.9290852546691895,0,0,1,0,0,0,0,0
0.053169110311236695,0.05454545454545454,0.0,0.2545454545454545,0.03073768418630194,0.053169110311236695,0.05454545454545454,0.0,0.2545454545454545,0.03073768418630194,465,10,0.9453911781311035,0,0,2,0,0,0,0,0
0.05414488948974397,0.05607966457023061,0.0,0.2545454545454545,0.031975952000554295,0.05414488948974397,0.05607966457023061,0.0,0.2545454545454545,0.031975952000554295,475,10,0.9635577201843262,0,0,2,0,0,0,0,0
0.055269617510395976,0.058823529411764705,0.0,0.2545454545454545,0.033301809921306255,0.055269617510395976,0.058823529411764705,0.0,0.2545454545454545,0.033301809921306255,485,10,0.9852290153503418,0,0,2,0,0,0,0,0
0.055442691548002826,0.058823529411764705,0.0,0.2545454545454545,0.033260359338303076,0.055442691548002826,0.058823529411764705,0.0,0.2545454545454545,0.033260359338303076,495,10,1.0021708011627197,0,0,0,0,0,0,0,0
0.056171141229637477,0.05970149253731343,0.0,0.2545454545454545,0.03424141985186114,0.056171141229637477,0.05970149253731343,0.0,0.2545454545454545,0.03424141985186114,505,10,1.024874210357666,0,0,6,0,0,0,0,0
0.056789564059091684,0.06153846153846154,0.0,0.2545454545454545,0.034422592502629606,0.056789564059091684,0.06153846153846154,0.0,0.2545454545454545,0.034422592502629606,515,10,1.0433540344238281,0,0,1,0,0,0,0,0
0.05757578506875763,0.06153846153846154,0.0,0.2545454545454545,0.034672112915335035,0.05757578506875763,0.06153846153846154,0.0,0.2545454545454545,0.034672112915335035,525,10,1.0614407062530518,0,0,0,0,0,0,0,0
0.05841417045286258,0.0625,0.0,0.2545454545454545,0.03524596256973744,0.05841417045286258,0.0625,0.0,0.2545454545454545,0.03524596256973744,535,10,1.0806035995483398,0,0,1,0,0,0,0,0
0.05962037733949695,0.0625,0.0,0.2545454545454545,0.03690925497555596,0.05962037733949695,0.0625,0.0,0.2545454545454545,0.03690925497555596,545,10,1.1026747226715088,0,0,1,0,0,0,0,0
0.06055911601498434,0.06349206349206349,0.0,0.2545454545454545,0.03820768332998528,0.06055911601498434,0.06349206349206349,0.0,0.2545454545454545,0.03820768332998528,555,10,1.1209299564361572,0,0,1,0,0,0,0,0
0.06218514283453045,0.06400409626216078,0.0,0.2545454545454545,0.04037100426764171,0.06218514283453045,0.06400409626216078,0.0,0.2545454545454545,0.04037100426764171,565,10,1.1421701908111572,0,0,1,0,0,0,0,0
0.06326217829225168,0.06451612903225806,0.0,0.2545454545454545,0.041956871647646485,0.06326217829225168,0.06451612903225806,0.0,0.2545454545454545,0.041956871647646485,575,10,1.1608850955963135,0,0,2,0,0,0,0,0
0.06350966556789177,0.06451612903225806,0.0,0.2545454545454545,0.04176160710317401,0.06350966556789177,0.06451612903225806,0.0,0.2545454545454545,0.04176160710317401,585,10,1.180004596710205,0,0,2,0,0,0,0,0
0.06413029633583048,0.06451612903225806,0.0,0.2545454545454545,0.04234978855230856,0.06413029633583048,0.06451612903225806,0.0,0.2545454545454545,0.04234978855230856,595,10,1.2062158584594727,0,0,10,0,0,0,0,0
0.0655160026083088,0.06557377049180328,0.0,0.2545454545454545,0.044171759145574765,0.0655160026083088,0.06557377049180328,0.0,0.2545454545454545,0.044171759145574765,605,10,1.2294056415557861,0,0,2,0,0,0,0,0
0.06635942280217041,0.06557377049180328,0.0,0.2545454545454545,0.044648956626214126,0.06635942280217041,0.06557377049180328,0.0,0.2545454545454545,0.044648956626214126,615,10,1.2548182010650635,0,0,4,0,0,0,0,0
