rediscovery_c1ccccc1_mean,rediscovery_c1ccccc1_med,rediscovery_c1ccccc1_min,rediscovery_c1ccccc1_max,rediscovery_c1ccccc1_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.018913267604615303,0.0,0.0,0.1111111111111111,0.029041409251638242,0.018913267604615303,0.0,0.0,0.1111111111111111,0.029041409251638242,113,10,0.43578290939331055,0,0,12,0,0,0,0,0
0.0205074160524792,0.0,0.0,0.1111111111111111,0.029143357669070422,0.0205074160524792,0.0,0.0,0.1111111111111111,0.029143357669070422,123,10,0.45508360862731934,0,0,22,0,0,0,0,0
0.02200705091926221,0.0,0.0,0.1111111111111111,0.02977911488574933,0.02200705091926221,0.0,0.0,0.1111111111111111,0.02977911488574933,133,10,0.4705231189727783,0,0,15,0,0,0,0,0
0.022512378889977806,0.0,0.0,0.1111111111111111,0.02992450212041994,0.022512378889977806,0.0,0.0,0.1111111111111111,0.02992450212041994,143,10,0.4887213706970215,0,0,20,0,0,0,0,0
0.024379015928526343,0.0,0.0,0.1111111111111111,0.03071845407048788,0.024379015928526343,0.0,0.0,0.1111111111111111,0.03071845407048788,153,10,0.5108742713928223,0,0,34,0,0,0,0,0
0.02522809288268117,0.0,0.0,0.1111111111111111,0.030714556837559085,0.02522809288268117,0.0,0.0,0.1111111111111111,0.030714556837559085,163,10,0.5447800159454346,0,0,70,0,0,0,0,0
0.028012034361355468,0.0,0.0,0.17391304347826086,0.0346908450852934,0.028012034361355468,0.0,0.0,0.17391304347826086,0.0346908450852934,173,10,0.5595417022705078,0,0,11,0,0,0,0,0
0.02923200390336231,0.025978407557354925,0.0,0.17391304347826086,0.03450143700468943,0.02923200390336231,0.025978407557354925,0.0,0.17391304347826086,0.03450143700468943,183,10,0.5768136978149414,0,0,11,0,0,0,0,0
0.030569831978940854,0.02857142857142857,0.0,0.17391304347826086,0.034564167704012834,0.030569831978940854,0.02857142857142857,0.0,0.17391304347826086,0.034564167704012834,193,10,0.605381965637207,0,0,38,0,0,0,0,0
0.030429031922253106,0.027799227799227798,0.0,0.17391304347826086,0.034444464783336085,0.030429031922253106,0.027799227799227798,0.0,0.17391304347826086,0.034444464783336085,203,10,0.6394479274749756,0,0,53,0,0,0,0,0
0.03226158850206629,0.029411764705882353,0.0,0.17391304347826086,0.03527178187506013,0.03226158850206629,0.029411764705882353,0.0,0.17391304347826086,0.03527178187506013,213,10,0.665442705154419,0,0,26,0,0,0,0,0
0.03231810022397508,0.029411764705882353,0.0,0.17391304347826086,0.03531689935030782,0.03231810022397508,0.029411764705882353,0.0,0.17391304347826086,0.03531689935030782,223,10,0.6916770935058594,0,0,32,0,0,0,0,0
0.03348130965223471,0.029411764705882353,0.0,0.17391304347826086,0.035719421925877425,0.03348130965223471,0.029411764705882353,0.0,0.17391304347826086,0.035719421925877425,233,10,0.7167010307312012,0,0,28,0,0,0,0,0
0.03502762752587686,0.030303030303030304,0.0,0.17391304347826086,0.036610245104794596,0.03502762752587686,0.030303030303030304,0.0,0.17391304347826086,0.036610245104794596,243,10,0.7364904880523682,0,0,16,0,0,0,0,0
0.03683840053349412,0.03125,0.0,0.17391304347826086,0.03796170305822049,0.03683840053349412,0.03125,0.0,0.17391304347826086,0.03796170305822049,253,10,0.7564194202423096,0,0,17,0,0,0,0,0
0.037679472847791495,0.03125,0.0,0.17391304347826086,0.038152414514359224,0.037679472847791495,0.03125,0.0,0.17391304347826086,0.038152414514359224,263,10,0.7699093818664551,0,0,5,0,0,0,0,0
0.037694227180426934,0.03125,0.0,0.17391304347826086,0.03816471321992682,0.037694227180426934,0.03125,0.0,0.17391304347826086,0.03816471321992682,273,10,0.7880690097808838,0,0,10,0,0,0,0,0
0.03930025904869908,0.03125,0.0,0.18181818181818182,0.03950085697995375,0.03930025904869908,0.03125,0.0,0.18181818181818182,0.03950085697995375,283,10,0.8097546100616455,0,0,17,0,0,0,0,0
0.04045200126798062,0.03225806451612903,0.0,0.18181818181818182,0.04047491760430966,0.04045200126798062,0.03225806451612903,0.0,0.18181818181818182,0.04047491760430966,293,10,0.8305985927581787,0,0,16,0,0,0,0,0
0.041714205035865905,0.03333333333333333,0.0,0.18181818181818182,0.04139468151713359,0.041714205035865905,0.03333333333333333,0.0,0.18181818181818182,0.04139468151713359,303,10,0.8491048812866211,0,0,5,0,0,0,0,0
0.042633874958030706,0.0339080459770115,0.0,0.18181818181818182,0.04208317594262072,0.042633874958030706,0.0339080459770115,0.0,0.18181818181818182,0.04208317594262072,313,10,0.8686985969543457,0,0,15,0,0,0,0,0
0.044067677483180995,0.034482758620689655,0.0,0.18181818181818182,0.04282527656308471,0.044067677483180995,0.034482758620689655,0.0,0.18181818181818182,0.04282527656308471,323,10,0.8854050636291504,0,0,8,0,0,0,0,0
0.04497475706941991,0.03571428571428571,0.0,0.18181818181818182,0.043156416005406775,0.04497475706941991,0.03571428571428571,0.0,0.18181818181818182,0.043156416005406775,333,10,0.9046635627746582,0,0,10,0,0,0,0,0
0.04604311622907556,0.03571428571428571,0.0,0.18181818181818182,0.043868004176593846,0.04604311622907556,0.03571428571428571,0.0,0.18181818181818182,0.043868004176593846,343,10,0.9283065795898438,0,0,17,0,0,0,0,0
0.04733428049700697,0.038461538461538464,0.0,0.3103448275862069,0.046185325117581943,0.04733428049700697,0.038461538461538464,0.0,0.3103448275862069,0.046185325117581943,353,10,0.9586606025695801,0,0,35,0,0,0,0,0
0.04922691821849985,0.04819976771196283,0.0,0.3103448275862069,0.04708701752167691,0.04922691821849985,0.04819976771196283,0.0,0.3103448275862069,0.04708701752167691,363,10,0.9792897701263428,0,0,16,0,0,0,0,0
0.05029159483676124,0.05,0.0,0.3103448275862069,0.047737290681763966,0.05029159483676124,0.05,0.0,0.3103448275862069,0.047737290681763966,373,10,1.0030522346496582,0,0,14,0,0,0,0,0
0.053251967240328234,0.05263157894736842,0.0,1.0,0.06809812755280772,0.053251967240328234,0.05263157894736842,0.0,1.0,0.06809812755280772,383,10,1.0283923149108887,0,0,25,0,0,0,0,0
